ballotpref_id,ballotID,CandidateID,Preference
5688,948,20553,2
5689,949,13321,5
5690,949,17846,2
5691,949,17258,3
5692,949,20645,6
5693,949,10268,1
5694,949,20553,4
5695,950,13321,3
5696,950,17846,6
5697,950,17258,5
5698,950,20645,4
5699,950,10268,1
5700,950,20553,2
5701,951,13321,3
5702,951,17846,6
5703,951,17258,5
5704,951,20645,4
5705,951,10268,2
5706,951,20553,1
5707,952,13321,3
5708,952,17846,1
5709,952,17258,6
5710,952,20645,5
5711,952,10268,2
5712,952,20553,4
5713,953,13321,3
5714,953,17846,6
5715,953,17258,5
5716,953,20645,4
5717,953,10268,1
5718,953,20553,2
5719,954,13321,2
5720,954,17846,5
5721,954,17258,6
5722,954,20645,1
5723,954,10268,4
5724,954,20553,3
5725,955,13321,3
5726,955,17846,6
5727,955,17258,5
5728,955,20645,4
5729,955,10268,2
5730,955,20553,1
5731,956,13321,2
5732,956,17846,4
5733,956,17258,3
5734,956,20645,1
5735,956,10268,6
5736,956,20553,5
5737,957,13321,1
5738,957,17846,3
5739,957,17258,4
5740,957,20645,6
5741,957,10268,5
5742,957,20553,2
5743,958,13321,3
5744,958,17846,6
5745,958,17258,5
5746,958,20645,4
5747,958,10268,2
5748,958,20553,1
5749,959,13321,4
5750,959,17846,2
5751,959,17258,3
5752,959,20645,6
5753,959,10268,5
5754,959,20553,1
5755,960,13321,3
5756,960,17846,6
5757,960,17258,5
5758,960,20645,4
5759,960,10268,1
5760,960,20553,2
5761,961,13321,3
5762,961,17846,6
5763,961,17258,5
5764,961,20645,4
5765,961,10268,1
5766,961,20553,2
5767,962,13321,3
5768,962,17846,6
5769,962,17258,5
5770,962,20645,4
5771,962,10268,1
5772,962,20553,2
5773,963,13321,2
5774,963,17846,1
5775,963,17258,4
5776,963,20645,5
5777,963,10268,6
5778,963,20553,3
5779,964,13321,5
5780,964,17846,3
5781,964,17258,6
5782,964,20645,4
5783,964,10268,1
5784,964,20553,2
5785,965,13321,5
5786,965,17846,1
5787,965,17258,2
5788,965,20645,6
5789,965,10268,4
5790,965,20553,3
5791,966,13321,3
5792,966,17846,4
5793,966,17258,5
5794,966,20645,6
5795,966,10268,2
5796,966,20553,1
5797,967,13321,3
5798,967,17846,4
5799,967,17258,2
5800,967,20645,6
5801,967,10268,1
5802,967,20553,5
5803,968,13321,2
5804,968,17846,1
5805,968,17258,4
5806,968,20645,5
5807,968,10268,6
5808,968,20553,3
5809,969,13321,2
5810,969,17846,3
5811,969,17258,5
5812,969,20645,1
5813,969,10268,6
5814,969,20553,4
5815,970,13321,5
5816,970,17846,1
5817,970,17258,4
5818,970,20645,6
5819,970,10268,2
5820,970,20553,3
5821,971,13321,6
5822,971,17846,1
5823,971,17258,2
5824,971,20645,3
5825,971,10268,4
5826,971,20553,5
5827,972,13321,5
5828,972,17846,3
5829,972,17258,6
5830,972,20645,1
5831,972,10268,2
5832,972,20553,4
5833,973,13321,2
5834,973,17846,5
5835,973,17258,1
5836,973,20645,3
5837,973,10268,6
5838,973,20553,4
5839,974,13321,4
5840,974,17846,1
5841,974,17258,5
5842,974,20645,6
5843,974,10268,3
5844,974,20553,2
5845,975,13321,3
5846,975,17846,6
5847,975,17258,5
5848,975,20645,4
5849,975,10268,2
5850,975,20553,1
5851,976,13321,3
5852,976,17846,6
5853,976,17258,5
5854,976,20645,4
5855,976,10268,1
5856,976,20553,2
5857,977,13321,5
5858,977,17846,1
5859,977,17258,3
5860,977,20645,4
5861,977,10268,6
5862,977,20553,2
5863,978,13321,3
5864,978,17846,6
5865,978,17258,5
5866,978,20645,4
5867,978,10268,1
5868,978,20553,2
5869,979,13321,3
5870,979,17846,6
5871,979,17258,5
5872,979,20645,4
5873,979,10268,2
5874,979,20553,1
5875,980,13321,3
5876,980,17846,1
5877,980,17258,4
5878,980,20645,2
5879,980,10268,6
5880,980,20553,5
5881,981,13321,2
5882,981,17846,1
5883,981,17258,6
5884,981,20645,3
5885,981,10268,5
5886,981,20553,4
5887,982,13321,3
5888,982,17846,6
5889,982,17258,5
5890,982,20645,4
5891,982,10268,2
5892,982,20553,1
5893,983,13321,3
5894,983,17846,6
5895,983,17258,5
5896,983,20645,4
5897,983,10268,1
5898,983,20553,2
5899,984,13321,5
5900,984,17846,3
5901,984,17258,2
5902,984,20645,6
5903,984,10268,4
5904,984,20553,1
5905,985,13321,1
5906,985,17846,6
5907,985,17258,4
5908,985,20645,3
5909,985,10268,5
5910,985,20553,2
5911,986,13321,4
5912,986,17846,5
5913,986,17258,6
5914,986,20645,2
5915,986,10268,3
5916,986,20553,1
5917,987,13321,5
5918,987,17846,2
5919,987,17258,1
5920,987,20645,4
5921,987,10268,6
5922,987,20553,3
5923,988,13321,3
5924,988,17846,6
5925,988,17258,5
5926,988,20645,4
5927,988,10268,1
5928,988,20553,2
5929,989,13321,4
5930,989,17846,5
5931,989,17258,3
5932,989,20645,1
5933,989,10268,6
5934,989,20553,2
5935,990,13321,3
5936,990,17846,6
5937,990,17258,5
5938,990,20645,4
5939,990,10268,2
5940,990,20553,1
5941,991,13321,3
5942,991,17846,6
5943,991,17258,5
5944,991,20645,4
5945,991,10268,1
5946,991,20553,2
5947,992,13321,4
5948,992,17846,6
5949,992,17258,2
5950,992,20645,5
5951,992,10268,3
5952,992,20553,1
5953,993,13321,3
5954,993,17846,6
5955,993,17258,5
5956,993,20645,4
5957,993,10268,1
5958,993,20553,2
5959,994,13321,6
5960,994,17846,5
5961,994,17258,4
5962,994,20645,3
5963,994,10268,2
5964,994,20553,1
5965,995,13321,3
5966,995,17846,1
5967,995,17258,2
5968,995,20645,4
5969,995,10268,5
5970,995,20553,6
5971,996,13321,6
5972,996,17846,2
5973,996,17258,5
5974,996,20645,4
5975,996,10268,3
5976,996,20553,1
5977,997,13321,3
5978,997,17846,6
5979,997,17258,5
5980,997,20645,4
5981,997,10268,2
5982,997,20553,1
5983,998,13321,5
5984,998,17846,4
5985,998,17258,3
5986,998,20645,6
5987,998,10268,1
5988,998,20553,2
5989,999,13321,3
5990,999,17846,6
5991,999,17258,5
5992,999,20645,4
5993,999,10268,1
5994,999,20553,2
5995,1000,13321,
5996,1000,17846,
5997,1000,17258,
5998,1000,20645,
5999,1000,10268,
6000,1000,20553,1
